stno: Observation's Number (Length: 6 digits)
yyyymmddhh: UTC Time, yyyy: year, mm: month, dd: day, hh: hour (Length: 11 digits)
Si: Significant Code (Length: 3 digits)
Press: Pressure (Uint: hpa, Length: 7 digits)
Heigh: Geopotential Height (Unit: gpm, Length: 6 digits)
Tx: Temperature (Unit: degrees Celsius, Length: 6 digits)
Td: Dew Point (Unit: degrees Celsius, Length: 6 digits)
Wd: Wind Direction (Unit: degrees 360, Length: 4 digits)
Ws: Wind Speed (Unit: m/s, Length: 6 digits)
RH: Relative Humidity (Unit: %, Length: 4 digits)
-----------------------------------------------------------
  stno yyyymmddhh Si  Press Heigh    Tx    Td  Wd    Ws  RH
466990 2020120212 02  461.2 06485 -11.8 -44.6 248  17.9   4
466990 2020120212 02  456.5 06562 -11.1 -45.9 245  18.2   3
466990 2020120212 06  442.5 06800 -12.4 -45.9 240  17.9   4
466990 2020120212 06  412.7 07328 -14.6 -43.1 254  24.1   6
466990 2020120212 02  403.1 07508 -15.2 -55.3 255  22.9   1
466990 2020120212 10  400.0 07567 -15.6 -55.6 256  22.7   1
466990 2020120212 04  385.1 07851 -18.0 -56.4 258  22.6   2
466990 2020120212 02  377.1 08008 -19.0 -56.6 260  23.1   2
466990 2020120212 02  367.8 08193 -18.9 -58.3 257  22.9   1
466990 2020120212 10  300.0 09678 -28.6 -58.2 253  26.2   4
466990 2020120212 02  294.8 09804 -29.2 -60.5 251  23.8   3
466990 2020120212 02  293.1 09845 -29.2 -57.5 250  23.0   4
466990 2020120212 10  250.0 10956 -38.9 -65.7 237  29.1   4
466990 2020120212 06  247.2 11036 -39.6 -65.0 237  28.0   5
466990 2020120212 02  238.2 11288 -41.8 -66.9 241  27.8   5
466990 2020120212 06  226.8 11618 -44.2 -68.1 249  27.9   5
466990 2020120212 04  207.6 12204 -48.5 -64.0 242  32.1  15
466990 2020120212 10  200.0 12450 -50.9 -64.1 236  31.3  19
466990 2020120212 06  162.0 13783 -62.2 -68.0 219  31.6  46
466990 2020120212 10  150.0 14255 -66.7 -71.6 217  31.9  51
466990 2020120212 02  148.8 14301 -67.2 -72.2 217  31.7  49
466990 2020120212 05  137.3 14781 -71.1 -77.6 220  32.6  38
466990 2020120212 06  111.7 15976 -79.5 -88.4 258  28.7  23
466990 2020120212 02  110.6 16034 -79.9 -89.2 258  27.5  21
466990 2020120212 06  105.2 16312 -79.4 -89.4 242  21.6  19
466990 2020120212 12  100.0 16601 -81.1 -89.7 249  20.2  24
466990 2020120212 03   91.2 17111 -84.8 -90.5 232  18.8  38
466990 2020120212 06   90.3 17171 -84.7 -90.5 230  18.7  37
466990 2020120212 02   88.1 17308 -83.8 -90.7 239  16.0  31
466990 2020120212 02   87.2 17363 -80.7 -88.7 245  15.0  27
466990 2020120212 06   86.5 17408 -80.8 -88.3 246  14.4  29
466990 2020120212 02   83.7 17588 -82.2 -89.0 239  11.8  32
466990 2020120212 06   81.7 17727 -81.1 -88.9 227  11.5  27
466990 2020120212 02   79.2 17900 -80.4 -89.6 235  14.2  21
466990 2020120212 06   77.4 18036 -75.9 -88.4 245  12.8  13
466990 2020120212 02   76.8 18079 -75.1 -88.1 244  12.5  12
466990 2020120212 06   72.4 18423 -74.7 -90.0 225  10.9   8
466990 2020120212 02   71.0 18536 -74.0 -89.5 207  12.3   8
466990 2020120212 06   70.5 18575 -74.2 -89.6 205  12.9   8
466990 2020120212 10   70.0 18618 -74.1 -89.4 204  13.6   8
466990 2020120212 06   62.8 19256 -69.7 -90.5 257  14.3   3
466990 2020120212 04   58.0 19729 -67.9 -91.0 252  15.5   2
466990 2020120212 02   57.6 19774 -67.2 -90.6 252  15.2   2
466990 2020120212 06   54.8 20074 -67.3 -90.8 265  10.4   2
466990 2020120212 04   52.8 20291 -67.1 -90.6 236   6.2   2
466990 2020120212 06   52.2 20368 -67.2 -90.7 224   6.8   2
466990 2020120212 02   50.9 20519 -66.6 -90.6 220   8.8   2
466990 2020120212 06   50.2 20598 -66.9 -90.8 221   9.8   2
466990 2020120212 10   50.0 20624 -67.1 -90.8 223  10.0   2
466990 2020120212 02   49.0 20745 -67.1 -91.1 235  11.0   2
466990 2020120212 02   47.0 21006 -62.9 -91.1 253  10.1   1
466990 2020120212 02   45.0 21263 -63.7 -90.4 261  11.4   1
466990 2020120212 06   44.2 21383 -61.8 -90.3 272  12.2   1
466990 2020120212 06   42.2 21659 -59.9 -89.1 277   8.9   1
466990 2020120212 06   40.5 21928 -59.6 -88.5 264   7.7   1
466990 2020120212 02   38.7 22203 -56.6 -88.0 228   6.9   1
466990 2020120212 04   38.6 22217 -56.6 -87.9 226   6.9   1
466990 2020120212 06   37.9 22334 -56.3 -87.3 210   8.6   1
466990 2020120212 06   36.5 22574 -56.6 -86.5 202  14.3   1
466990 2020120212 04   36.1 22656 -57.3 -87.0 208  14.7   1
466990 2020120212 06   34.7 22893 -56.4 -86.9 241  13.8   1
466990 2020120212 02   33.4 23147 -55.8 -86.4 242  12.5   1
466990 2020120212 06   31.8 23451 -55.9 -86.8 262  10.2   1
466990 2020120212 06   30.1 23806 -54.8 -86.2 253   8.5   1
466990 2020120212 10   30.0 23827 -54.6 -86.1 253   8.3   1
466990 2020120212 06   28.8 24082 -54.6 -85.9 295   8.6   1
466990 2020120212 06   27.4 24406 -54.5 -85.9 285   8.1   1
466990 2020120212 02   27.4 24415 -54.5 -86.0 286   8.0   1
466990 2020120212 06   26.1 24707 -51.6 -85.0 329   7.3   0
466990 2020120212 02   24.7 25089 -49.0 -83.7  14   2.1   0
466990 2020120212 04   21.1 26101 -53.2 -85.0 289   0.7   1
466990 2020120212 02   21.0 26123 -53.3 -85.2 256   0.9   1
466990 2020120212 10   20.0 26441 -53.0 -85.1 276   4.5   1
466990 2020120212 06   19.8 26513 -52.5 -85.3 279   5.3   1
466990 2020120212 06   19.0 26789 -50.0 -84.3 251   5.5   0
466990 2020120212 06   18.5 26963 -49.8 -83.7 283   5.0   0
466990 2020120212 04   17.3 27402 -48.6 -83.4 343   1.5   0
466990 2020120212 06   16.5 27686 -48.5 -83.0 326   5.0   0
466990 2020120212 02   15.4 28152 -47.8 -82.7 334  10.0   0
466990 2020120212 06   14.1 28743 -48.1 -83.0 355  12.5   0
466990 2020120212 06   13.4 29055 -48.8 -83.0  40   8.0   0
466990 2020120212 02   12.8 29363 -49.7 -83.7  28   2.3   0
466990 2020120212 04   11.9 29837 -47.0 -82.6 129   0.8   0
466990 2020120212 06   11.5 30098 -46.1 -82.6  86   5.0   0
466990 2020120212 02   11.2 30285 -44.7 -81.7 104   6.8   0
466990 2020120212 06   11.0 30375 -45.3 -81.7 111   7.4   0
466990 2020120212 06   10.1 30925 -46.6 -82.1  82  10.0   0
466990 2020120212 10   10.0 31015 -47.1 -82.5  88   9.4   0
466990 2020120212 06    9.7 31236 -46.2 -82.3  94   5.8   0
466990 2020120212 20    9.0 31718 -45.6 -82.3 144   2.6   0
466990 2020120300 01 1018.1 00019  20.0  16.5  30   6.0  80
466990 2020120300 10 1000.0 00173  19.5  14.1  28  11.9  70
466990 2020120300 04  986.0 00295  18.4  13.7  23  12.4  74
466990 2020120300 06  954.9 00568  15.9  13.2  13  10.7  84
466990 2020120300 06  927.9 00813  13.6  12.5  22   8.6  93
466990 2020120300 10  925.0 00839  13.4  12.4  22   8.4  93
466990 2020120300 02  904.0 01033  11.7  11.7   9   6.1 100
466990 2020120300 06  899.7 01071  11.5  11.5   8   5.0 100
466990 2020120300 06  870.5 01347   9.7   9.6  32   5.0  99
466990 2020120300 10  850.0 01546   9.7   9.0 309   0.6  95
466990 2020120300 02  828.9 01754   8.9   8.5 359   2.8  97
466990 2020120300 04  807.4 01973   8.1   8.1 357   0.2 100
466990 2020120300 02  747.6 02608   6.6   6.6 126   3.7 100
466990 2020120300 06  716.6 02956   6.8   6.8 224   5.0 100
466990 2020120300 10  700.0 03150   6.9   6.9 199   7.2 100
466990 2020120300 02  696.5 03192   6.9   6.9 194   7.3 100
466990 2020120300 06  681.2 03376   6.2   6.1 179   7.6  99
466990 2020120300 04  636.4 03931   3.0   3.0 195  11.9  99
466990 2020120300 06  597.3 04442   0.1  -1.1 211   9.0  91
466990 2020120300 06  569.7 04821  -2.2  -3.9 206   6.7  88
466990 2020120300 02  565.8 04876  -2.6  -4.0 210   6.9  89
466990 2020120300 02  555.6 05020  -3.5  -6.5 226   8.2  79
466990 2020120300 06  535.3 05314  -4.4 -31.5 241  10.3   9
466990 2020120300 02  534.4 05325  -4.2 -35.7 241  10.3   6
466990 2020120300 02  522.5 05503  -4.9 -42.2 238  10.3   3
466990 2020120300 10  500.0 05848  -6.9 -41.5 253  13.8   4
466990 2020120300 06  455.2 06575 -10.1 -45.1 251  19.2   3
466990 2020120300 02  419.5 07200 -13.1 -52.7 258  16.3   2
466990 2020120300 10  400.0 07562 -16.0 -53.7 250  15.7   2
466990 2020120300 04  397.8 07602 -16.3 -53.9 251  15.2   2
466990 2020120300 02  378.2 07981 -19.0 -56.1 260  18.3   2
466990 2020120300 06  351.3 08529 -21.6 -54.9 254  23.8   3
466990 2020120300 06  323.6 09129 -25.7 -55.4 256  24.3   4
466990 2020120300 02  307.3 09499 -27.2 -57.1 238  24.4   4
466990 2020120300 10  300.0 09672 -28.9 -57.2 239  25.6   4
466990 2020120300 02  277.9 10212 -33.9 -55.7 226  26.9   9
466990 2020120300 06  276.5 10253 -34.2 -51.8 226  26.8  15
466990 2020120300 02  265.0 10547 -36.8 -44.4 231  26.9  45
466990 2020120300 02  251.9 10894 -38.3 -63.0 229  26.2   5
466990 2020120300 02  250.1 10942 -38.5 -59.5 229  26.8   9
466990 2020120300 10  250.0 10944 -38.6 -59.5 229  26.9   9
466990 2020120300 06  225.8 11635 -44.1 -62.3 226  29.7  11
466990 2020120300 10  200.0 12434 -51.5 -64.8 227  28.5  19
466990 2020120300 02  188.4 12821 -55.1 -64.6 227  28.8  30
466990 2020120300 02  173.6 13336 -59.3 -74.1 235  28.3  13
466990 2020120300 06  155.9 14003 -65.0 -75.7 243  30.6  22
466990 2020120300 10  150.0 14236 -67.1 -78.9 238  30.6  18
466990 2020120300 02  147.7 14326 -67.6 -79.6 237  31.0  17
466990 2020120300 02  131.3 15026 -73.8 -76.4 227  31.2  68
466990 2020120300 05  125.7 15278 -75.9 -80.3 227  32.4  51
466990 2020120300 02  124.4 15340 -76.4 -82.3 229  32.1  40
466990 2020120300 02  118.7 15609 -76.6 -87.9 241  29.2  16
466990 2020120300 06  109.1 16092 -80.2 -88.6 261  25.4  25
466990 2020120300 02  100.1 16575 -81.9 -89.0 243  26.3  31
466990 2020120300 10  100.0 16580 -81.9 -88.9 243  26.3  31
466990 2020120300 03   98.1 16688 -82.6 -89.3 245  25.8  33
466990 2020120300 06   96.0 16809 -82.2 -89.0 250  23.5  32
466990 2020120300 02   91.8 17058 -82.6 -89.9 237  19.2  29
466990 2020120300 06   91.6 17073 -82.4 -89.9 237  19.1  29
466990 2020120300 06   88.6 17258 -79.4 -88.8 255  16.9  21
466990 2020120300 02   87.1 17354 -78.4 -88.0 250  15.6  21
466990 2020120300 04   86.7 17384 -78.5 -88.2 249  15.4  21
466990 2020120300 06   81.4 17737 -79.1 -88.4 239  17.1  22
466990 2020120300 06   74.2 18264 -80.6 -89.2 270  16.9  24
466990 2020120300 02   73.7 18300 -80.7 -89.5 270  16.0  23
466990 2020120300 06   70.1 18585 -76.6 -89.1 251  17.8  13
466990 2020120300 10   70.0 18594 -76.5 -89.2 251  17.8  13
466990 2020120300 04   66.6 18882 -73.5 -90.2 261  19.6   7
466990 2020120300 06   64.4 19084 -71.4 -90.6 271  16.0   4
466990 2020120300 02   64.0 19115 -70.8 -90.2 271  15.7   4
466990 2020120300 06   60.9 19407 -71.2 -90.8 260  13.2   4
466990 2020120300 06   57.9 19713 -67.7 -91.2 271  12.1   2
466990 2020120300 04   56.3 19879 -66.8 -90.7 245   7.1   2
466990 2020120300 06   55.2 19996 -67.1 -90.6 220   7.9   2
466990 2020120300 06   53.9 20148 -66.5 -90.3 218   9.8   2
466990 2020120300 06   52.2 20338 -65.1 -90.3 245  11.7   2
466990 2020120300 02   51.6 20411 -65.0 -90.0 247  11.2   2
466990 2020120300 10   50.0 20602 -65.5 -89.9 261  10.7   2
466990 2020120300 06   49.8 20629 -65.5 -90.0 262  10.7   2
466990 2020120300 06   47.6 20896 -64.0 -89.9 261  10.2   1
466990 2020120300 06   44.7 21282 -64.8 -90.0 235   9.3   2
466990 2020120300 06   43.5 21451 -63.7 -90.0 240   7.6   1
466990 2020120300 04   42.9 21530 -62.8 -90.0 223   6.5   1
466990 2020120300 06   42.4 21611 -62.0 -89.6 208   7.4   1
466990 2020120300 06   41.5 21749 -61.4 -88.9 208  10.8   1
466990 2020120300 06   37.8 22330 -60.4 -88.2 263   8.8   1
466990 2020120300 02   35.5 22721 -59.3 -87.9 252   6.7   1
466990 2020120300 06   34.2 22950 -58.0 -87.5 261   6.5   1
466990 2020120300 04   32.4 23283 -56.0 -86.9 209   4.4   1
466990 2020120300 06   32.0 23373 -54.9 -86.3 191   5.2   1
466990 2020120300 12   30.0 23782 -52.3 -84.2 166  10.0   1
466990 2020120300 06   29.6 23865 -52.7 -84.2 165  11.2   1
466990 2020120300 06   28.2 24182 -52.9 -84.3 195   5.9   1
466990 2020120300 06   27.3 24392 -52.8 -84.2 188   6.9   1
466990 2020120300 02   26.8 24510 -53.5 -84.6 194   6.3   1
466990 2020120300 02   25.1 24928 -50.1 -83.3 208   2.1   1
466990 2020120300 04   24.8 25023 -50.3 -83.2 217   1.1   1
466990 2020120300 06   21.6 25914 -51.7 -83.6 282   5.5   1
466990 2020120300 02   21.4 25973 -51.8 -83.8 288   6.0   1
466990 2020120300 06   20.8 26159 -50.5 -83.6 310   5.8   1
466990 2020120300 10   20.0 26417 -50.0 -83.1  19   5.4   1
466990 2020120300 06   19.8 26486 -50.1 -83.1  35   5.7   1
466990 2020120300 06   15.9 27912 -46.4 -81.9 141   7.7   0
466990 2020120300 06   15.1 28260 -46.8 -81.7 156  10.2   0
466990 2020120300 02   14.1 28744 -44.4 -81.0 155   6.0   0
466990 2020120300 06   13.8 28844 -44.6 -81.0 155   5.0   0
466990 2020120300 04   12.8 29374 -44.8 -81.0  67   0.4   0
466990 2020120300 06   12.1 29762 -45.2 -80.9   5   5.1   0
466990 2020120300 06   11.6 30027 -45.8 -81.1  11   7.0   0
466990 2020120300 04   10.6 30633 -46.0 -81.4 326   8.0   0
466990 2020120300 16   10.0 31015 -46.0 -81.6 315   4.7   0
466990 2020120300 04    9.5 31316 -44.7 -81.2 287   0.8   0
466990 2020120300 20    8.2 32336 -46.8 -81.6 182   2.6   0
466990 2020120312 01 1017.7 00019  21.0  14.2  20   3.3  65
466990 2020120312 06 1010.2 00083  20.0  14.1 352   8.5  68
466990 2020120312 06 1001.8 00153  19.4  13.8  38   7.1  70
466990 2020120312 10 1000.0 00172  19.2  13.8  43   7.4  70
466990 2020120312 04  964.2 00483  16.5  12.5  29  12.1  77
466990 2020120312 06  930.2 00786  13.5  12.1  22  10.8  91
466990 2020120312 10  925.0 00834  13.1  12.2  24  10.9  94
466990 2020120312 02  920.1 00879  12.7  12.1  27  11.1  95
466990 2020120312 06  906.9 01001  11.9  11.6  34   9.6  98
466990 2020120312 06  889.2 01167  10.9  10.8  19   6.4  99
466990 2020120312 02  856.2 01481   9.7   9.7   3   3.0 100
466990 2020120312 10  850.0 01541   9.9   9.9 354   2.7 100
466990 2020120312 04  744.5 02641   7.5   7.3 158   0.3  99
466990 2020120312 06  729.3 02811   8.3   8.2 183   5.1  99
466990 2020120312 02  715.6 02968   7.9   7.8 185   7.0  99
466990 2020120312 06  714.1 02985   7.9   7.8 186   7.1  99
466990 2020120312 10  700.0 03148   6.9   6.9 186   7.2 100
466990 2020120312 02  682.0 03364   5.9   5.9 170   7.0 100
466990 2020120312 06  669.2 03520   5.1   5.1 164   7.9 100
466990 2020120312 02  646.3 03804   3.1   2.7 180   6.7  96
466990 2020120312 02  638.5 03902   3.5  -2.5 183   7.8  64
466990 2020120312 02  622.3 04110   2.5  -7.7 186   9.7  46
466990 2020120312 06  612.6 04237   1.3  -3.9 190   8.2  68
466990 2020120312 02  610.4 04267   1.0  -3.9 192   7.6  69
466990 2020120312 02  603.2 04362   0.2  -5.3 212   6.3  66
466990 2020120312 04  602.7 04368   0.2  -5.8 213   6.3  64
466990 2020120312 02  602.3 04373   0.2  -6.9 215   6.3  59
466990 2020120312 02  599.5 04411   0.9 -17.6 224   6.4  23
466990 2020120312 06  594.9 04472   1.7 -36.9 234   6.9   3
466990 2020120312 02  594.5 04478   1.7 -38.0 235   6.9   3
466990 2020120312 06  555.4 05023  -1.5 -44.5 243  11.1   2
466990 2020120312 06  531.0 05379  -3.8 -37.2 229  12.0   5
466990 2020120312 02  522.5 05507  -4.9 -38.5 243  12.3   5
466990 2020120312 06  505.8 05760  -5.3 -44.6 262  12.2   2
466990 2020120312 10  500.0 05852  -6.2 -44.6 263  12.6   3
466990 2020120312 06  476.5 06225  -8.8 -45.8 248  14.1   3
466990 2020120312 02  458.0 06530  -9.4 -49.3 254  18.4   2
466990 2020120312 06  431.5 06988 -12.9 -49.1 263  16.4   3
466990 2020120312 10  400.0 07562 -16.1 -53.1 253  22.6   2
466990 2020120312 06  395.0 07656 -16.7 -54.9 246  22.4   2
466990 2020120312 06  368.3 08179 -19.8 -53.3 258  22.9   3
466990 2020120312 02  334.8 08881 -23.6 -53.3 246  25.0   4
466990 2020120312 02  300.5 09660 -29.6 -53.9 232  26.5   7
466990 2020120312 10  300.0 09673 -29.7 -52.3 232  26.7   9
466990 2020120312 02  297.7 09729 -30.2 -42.1 232  27.4  30
466990 2020120312 02  296.8 09749 -30.3 -38.1 232  27.6  46
466990 2020120312 02  294.1 09813 -30.6 -46.1 233  27.7  20
466990 2020120312 02  290.1 09913 -30.4 -43.0 234  29.0  28
466990 2020120312 06  288.3 09956 -30.8 -43.2 233  29.4  28
466990 2020120312 10  250.0 10949 -40.0 -46.6 225  29.2  49
466990 2020120312 02  233.7 11404 -44.2 -48.2 228  29.5  64
466990 2020120312 02  229.3 11529 -45.3 -50.3 227  30.0  57
466990 2020120312 02  225.5 11641 -45.7 -56.0 228  29.1  30
466990 2020120312 02  222.3 11740 -46.5 -52.7 228  30.2  50
466990 2020120312 02  219.7 11817 -46.5 -62.6 227  29.7  14
466990 2020120312 02  214.9 11960 -47.7 -56.8 228  29.2  34
466990 2020120312 02  201.3 12389 -50.4 -68.6 228  29.5  10
466990 2020120312 10  200.0 12432 -50.8 -67.2 229  29.4  12
466990 2020120312 02  157.7 13931 -64.0 -78.1 230  29.4  13
466990 2020120312 10  150.0 14238 -66.8 -77.8 231  29.6  20
466990 2020120312 02  125.7 15282 -76.6 -80.9 225  29.3  52
466990 2020120312 02  124.7 15323 -77.0 -81.4 225  30.5  51
466990 2020120312 05  122.5 15425 -76.9 -82.9 230  32.1  39
466990 2020120312 02  118.7 15611 -77.4 -84.9 238  29.4  30
466990 2020120312 06  112.5 15913 -79.0 -86.8 254  27.9  28
466990 2020120312 12  100.0 16580 -82.1 -89.5 244  27.2  29
466990 2020120312 03   99.1 16628 -82.5 -89.9 244  27.3  29
466990 2020120312 02   93.9 16929 -79.7 -88.9 257  24.4  22
466990 2020120312 06   93.5 16957 -79.9 -89.0 258  24.2  22
466990 2020120312 06   87.9 17301 -81.2 -89.6 247  23.3  25
466990 2020120312 02   86.6 17386 -81.6 -89.9 253  21.9  25
466990 2020120312 02   84.7 17513 -78.9 -88.3 264  22.7  22
466990 2020120312 06   83.8 17572 -78.7 -87.9 265  21.7  23
466990 2020120312 04   79.6 17867 -78.8 -88.7 259  15.7  20
466990 2020120312 02   77.2 18040 -78.0 -89.3 259  18.1  16
466990 2020120312 06   73.1 18351 -74.3 -90.0 248  21.5   8
466990 2020120312 02   72.1 18434 -72.6 -89.4 252  20.5   7
466990 2020120312 10   70.0 18609 -73.9 -89.8 260  18.7   7
466990 2020120312 06   69.0 18696 -74.5 -90.0 261  16.5   8
466990 2020120312 02   68.8 18711 -74.5 -90.1 261  15.9   8
466990 2020120312 04   66.7 18888 -72.5 -89.7 251  12.0   6
466990 2020120312 06   64.2 19118 -70.7 -90.7 226  15.3   4
466990 2020120312 02   63.5 19185 -69.3 -90.4 224  16.3   3
466990 2020120312 06   58.5 19676 -69.1 -90.2 242  12.5   3
466990 2020120312 06   56.5 19879 -68.9 -90.6 221  13.8   3
466990 2020120312 04   53.1 20252 -67.7 -90.9 236  18.5   2
466990 2020120312 02   51.2 20466 -66.9 -91.2 239  16.4   2
466990 2020120312 10   50.0 20618 -63.7 -91.3 252  13.9   1
466990 2020120312 02   49.3 20707 -62.9 -90.9 250  12.6   1
466990 2020120312 06   48.3 20822 -62.8 -90.1 250  13.3   1
466990 2020120312 06   45.1 21260 -60.5 -88.9 272  11.9   1
466990 2020120312 06   43.7 21445 -58.9 -88.9 299   6.4   1
466990 2020120312 06   43.4 21499 -59.0 -88.6 300   5.0   1
466990 2020120312 04   41.6 21753 -59.5 -88.2 235   1.3   1
466990 2020120312 06   40.2 21969 -58.6 -88.4 169   5.1   1
466990 2020120312 02   39.8 22042 -57.8 -87.9 162   6.8   1
466990 2020120312 06   38.9 22179 -58.7 -87.6 164   8.5   1
466990 2020120312 02   38.2 22291 -59.2 -88.0 184   7.4   1
466990 2020120312 06   37.6 22387 -57.7 -88.1 214   7.6   1
466990 2020120312 06   36.5 22576 -55.1 -87.1 242   5.1   1
466990 2020120312 02   36.3 22619 -54.7 -86.7 257   4.3   1
466990 2020120312 06   35.3 22803 -54.8 -85.8 251   5.0   1
466990 2020120312 06   34.4 22951 -55.7 -85.9 234   7.5   1
466990 2020120312 02   33.8 23068 -56.5 -86.7 242   8.7   1
466990 2020120312 06   33.4 23140 -54.8 -86.4 247   8.1   1
466990 2020120312 06   31.6 23502 -53.8 -85.6 242  12.7   1
466990 2020120312 10   30.0 23836 -54.1 -85.3 248  10.8   1
466990 2020120312 06   28.9 24068 -54.8 -85.9 254  12.1   1
466990 2020120312 06   28.0 24288 -54.1 -86.1 236   8.0   1
466990 2020120312 06   27.0 24501 -53.2 -85.3 255   9.6   1
466990 2020120312 02   26.7 24579 -52.9 -85.1 251   9.4   1
466990 2020120312 06   25.5 24869 -53.8 -85.4 236   8.1   1
466990 2020120312 02   25.4 24904 -53.8 -85.6 236   8.1   1
466990 2020120312 06   24.7 25080 -52.6 -85.4 252   7.2   1
466990 2020120312 06   24.0 25279 -50.5 -84.5 229   5.0   0
466990 2020120312 02   23.4 25425 -48.9 -83.6 181   3.6   0
466990 2020120312 04   22.0 25830 -50.4 -83.8  82   0.2   1
466990 2020120312 10   20.0 26461 -51.8 -84.4 170   3.1   1
466990 2020120312 02   19.9 26477 -51.9 -84.6 179   2.6   1
466990 2020120312 20   18.9 26818 -48.8 -83.7 290   3.6   0
466990 2020120400 01 1017.8 00019  19.8  15.9 320   1.1  78
466990 2020120400 06 1014.5 00047  20.5  15.4  22   5.0  72
466990 2020120400 02 1014.0 00051  20.5  15.4  22   5.3  72
466990 2020120400 10 1000.0 00171  19.8  15.4  32  11.4  75
466990 2020120400 06  997.8 00190  19.7  15.3  32  12.2  75
466990 2020120400 04  963.4 00491  16.9  14.1  25  13.3  83
466990 2020120400 10  925.0 00836  13.8  13.2  28   8.3  96
466990 2020120400 06  911.6 00960  12.8  12.6  20   7.9  98
466990 2020120400 02  907.4 00999  12.4  12.4  21   8.5 100
466990 2020120400 06  864.1 01409  10.1   9.1  35   9.5  93
466990 2020120400 10  850.0 01545  10.1   8.2  31   8.6  87
466990 2020120400 06  834.1 01702   9.1   7.5  17   8.7  89
466990 2020120400 06  820.5 01840   8.2   7.4  29   8.3  95
466990 2020120400 06  788.3 02170   6.9   6.8  13   6.2  99
466990 2020120400 06  771.3 02350   5.9   5.9  22   5.2 100
466990 2020120400 06  757.6 02495   5.8   5.8  40   5.0 100
466990 2020120400 02  754.0 02535   5.6   5.6  44   4.4 100
466990 2020120400 06  734.4 02750   6.0   6.0 119   5.2 100
466990 2020120400 02  731.0 02789   6.1   6.1 124   5.4 100
466990 2020120400 04  710.0 03026   5.5   5.5 161   1.8 100
466990 2020120400 10  700.0 03146   4.9   4.9 155   2.1 100
466990 2020120400 06  673.2 03463   3.5   3.5 186   5.0 100
466990 2020120400 06  640.8 03863   2.4   2.1 170  11.4  97
466990 2020120400 02  638.7 03889   2.1   2.0 171  11.5  99
466990 2020120400 02  621.1 04115   1.1  -0.4 177  10.0  89
466990 2020120400 06  616.1 04181   0.7  -3.3 180   9.7  74
466990 2020120400 04  595.0 04462  -0.3 -22.1 216   7.5  17
466990 2020120400 02  592.4 04495  -0.3 -27.2 222   7.6  11
466990 2020120400 06  590.8 04516  -0.5 -27.5 224   7.8  10
466990 2020120400 02  579.8 04669  -1.3 -31.4 231   8.3   8
466990 2020120400 06  559.7 04946  -2.9 -33.4 246  13.0   7
466990 2020120400 06  539.9 05232  -3.2 -40.7 236  13.7   3
466990 2020120400 02  539.2 05241  -3.2 -41.0 236  13.8   3
466990 2020120400 06  500.1 05832  -6.3 -45.7 262  16.2   2
466990 2020120400 10  500.0 05834  -6.3 -45.7 262  16.2   2
466990 2020120400 06  412.3 07313 -16.0 -34.7 251  24.5  18
466990 2020120400 02  407.6 07401 -16.6 -34.1 247  23.9  20
466990 2020120400 10  400.0 07543 -14.9 -43.0 241  23.7   7
466990 2020120400 02  397.4 07589 -14.6 -43.9 237  23.5   6
466990 2020120400 06  387.3 07784 -15.8 -48.5 234  22.1   4
466990 2020120400 02  380.4 07921 -16.5 -53.6 235  21.7   2
466990 2020120400 10  300.0 09655 -30.9 -53.8 240  26.0   8
466990 2020120400 02  289.8 09902 -33.2 -55.0 245  26.0   9
466990 2020120400 06  262.5 10589 -37.4 -57.3 251  26.6  10
466990 2020120400 10  250.0 10923 -40.3 -58.1 246  26.1  13
466990 2020120400 02  231.1 11455 -45.0 -56.6 241  26.3  26
466990 2020120400 02  207.3 12176 -49.2 -64.8 226  34.2  15
466990 2020120400 06  201.5 12360 -50.5 -66.5 224  34.8  13
466990 2020120400 10  200.0 12408 -51.0 -66.5 224  34.7  14
466990 2020120400 02  160.3 13803 -63.7 -72.1 242  33.8  31
466990 2020120400 10  150.0 14208 -67.5 -70.2 242  34.4  69
466990 2020120400 02  144.8 14420 -69.5 -71.1 241  35.8  79
466990 2020120400 02  138.2 14697 -71.0 -77.3 245  35.5  40
466990 2020120400 05  131.6 14984 -72.8 -81.0 252  37.5  29
466990 2020120400 02  125.0 15283 -74.0 -86.5 265  35.7  14
466990 2020120400 02  116.7 15685 -76.6 -85.4 273  31.6  25
466990 2020120400 06  115.9 15722 -76.4 -85.2 273  31.2  25
466990 2020120400 03  101.9 16456 -80.5 -87.0 275  27.0  35
466990 2020120400 12  100.0 16563 -80.4 -87.1 269  24.7  34
466990 2020120400 02   94.0 16914 -80.9 -88.2 263  23.7  30
466990 2020120400 06   92.7 16992 -79.8 -88.3 262  22.7  25
466990 2020120400 02   89.7 17176 -76.9 -87.5 242  18.9  18
466990 2020120400 06   87.8 17305 -77.8 -88.3 236  18.9  18
466990 2020120400 06   80.3 17803 -81.0 -88.8 231  24.3  27
466990 2020120400 02   78.2 17954 -81.3 -89.2 239  23.8  27
466990 2020120400 06   74.3 18246 -78.5 -89.1 259  20.5  18
466990 2020120400 06   70.1 18584 -74.7 -89.9 259  19.5   8
466990 2020120400 10   70.0 18589 -74.7 -89.9 259  19.5   8
466990 2020120400 06   67.8 18776 -71.6 -90.7 239  16.0   4
466990 2020120400 02   66.9 18855 -70.1 -90.8 243  15.9   3
